TWT,MD,Gamma,General_Discrete
2911.0,2576.1696666666667,104.22666666666667,1
2911.5,2576.626666666667,106.91000000000001,1
2912.0,2577.084,101.19,1
2912.5,2577.541333333333,98.42333333333333,2
2913.0,2577.9983333333334,88.11333333333333,2
2913.5,2578.4556666666667,85.99666666666667,2
2914.0,2578.912666666667,92.83333333333333,2
2914.5,2579.37,94.46,2
2915.0,2579.827333333333,99.84999999999998,2
2915.5,2580.2843333333335,98.53666666666668,1
2916.0,2580.741666666667,97.75999999999999,1
2916.5,2581.1986666666667,88.93,1
2917.0,2581.656,88.62666666666667,1
2917.5,2582.1133333333332,94.95,1
2918.0,2582.6465,99.6375,1
2918.5,2583.18,95.45666666666666,1
2919.0,2583.6373333333336,96.51333333333334,1
2919.5,2584.094333333333,97.90666666666668,1
2920.0,2584.5516666666667,98.55333333333334,2
2920.5,2585.0086666666666,97.66000000000001,2
2921.0,2585.466,99.5,2
2921.5,2585.923333333333,97.02999999999999,2
2922.0,2586.380333333333,93.08,1
2922.5,2586.837666666667,95.78333333333335,1
2923.0,2587.2946666666667,95.56,1
2923.5,2587.752,84.74333333333334,1
2924.0,2588.2093333333332,95.34666666666665,1
2924.5,2588.666333333333,97.11000000000001,1
2925.0,2589.1236666666664,97.08,1
2925.5,2589.657,92.175,1
2926.0,2590.1903333333335,86.42666666666666,1
2926.5,2590.6476666666667,93.85333333333334,1
2927.0,2591.1046666666666,92.90666666666668,1
2927.5,2591.562,97.90666666666665,1
2928.0,2592.0193333333336,93.42666666666666,1
2928.5,2592.4763333333335,91.37666666666667,1
2929.0,2592.9336666666663,93.76666666666665,1
2929.5,2593.3906666666667,88.70666666666666,1
2930.0,2593.848,88.96666666666665,1
2930.5,2594.3053333333332,88.85333333333334,1
2931.0,2594.7623333333336,92.10666666666667,1
2931.5,2595.2196666666664,94.13666666666666,1
2932.0,2595.6766666666667,84.85333333333334,1
2932.5,2596.134,85.43333333333334,1
2933.0,2596.6675,90.44,1
2933.5,2597.2006666666666,89.04333333333334,1
2934.0,2597.658,79.56666666666668,1
2934.5,2598.115333333333,79.62,2
2935.0,2598.5723333333335,76.72333333333333,2
2935.5,2599.029666666667,71.24333333333334,2
2936.0,2599.4866666666667,80.06333333333333,3
2936.5,2599.944,71.58,3
2937.0,2600.4013333333332,78.07666666666667,3
2937.5,2600.8583333333336,85.72333333333334,3
2938.0,2601.3156666666664,85.1,3
2938.5,2601.7726666666667,82.72666666666666,3
2939.0,2602.23,82.72333333333334,1
2939.5,2602.6873333333333,85.48666666666666,1
2940.0,2603.1443333333336,64.31666666666668,1
2940.5,2603.67775,70.265,1
2941.0,2604.211333333333,73.41333333333334,1
2941.5,2604.6683333333335,67.21666666666665,1
2942.0,2605.125666666667,63.443333333333335,1
2942.5,2605.5826666666667,83.01333333333334,1
2943.0,2606.04,77.69666666666666,1
2943.5,2606.4973333333332,86.65333333333335,1
2944.0,2606.9543333333336,91.92333333333333,1
2944.5,2607.411666666667,56.096666666666664,1
2945.0,2607.8686666666667,50.88333333333333,2
2945.5,2608.326,58.699999999999996,2
2946.0,2608.7833333333333,65.26666666666667,2
2946.5,2609.240333333333,64.63,1
2947.0,2609.697666666667,65.0,1
2947.5,2610.154666666667,67.77666666666666,1
2948.0,2610.612,65.16,1
2948.5,2611.1455,71.46000000000001,1
2949.0,2611.6786666666667,75.17,1
2949.5,2612.136,74.89333333333333,1
2950.0,2612.5933333333332,76.03333333333335,2
2950.5,2613.050333333333,77.38666666666667,3
2951.0,2613.5076666666664,69.50333333333333,3
2951.5,2613.9646666666667,67.27666666666666,3
2952.0,2614.422,65.68,1
2952.5,2614.8793333333333,52.77,1
