TWT,MD,Gamma,General_Discrete
2770.0,2376.1065000000003,91.03500000000001,1
2770.5,2376.563666666667,92.28166666666668,1
2771.0,2377.0208333333335,94.12,2
2771.5,2377.4781666666668,94.21166666666666,3
2772.0,2377.9353333333333,87.00500000000001,3
2772.5,2378.3925,85.115,2
2773.0,2378.849666666667,91.95833333333333,1
2773.5,2379.306833333333,94.96833333333332,1
2774.0,2379.764166666667,92.94333333333334,3
2774.5,2380.2213333333334,90.81333333333333,3
2775.0,2380.6785,88.94833333333332,1
2775.5,2381.135666666667,90.34166666666668,1
2776.0,2381.592833333333,92.98166666666667,1
2776.5,2382.050166666667,91.34166666666665,1
2777.0,2382.5073333333335,93.11500000000001,1
2777.5,2382.9645,95.21166666666666,1
2778.0,2383.421666666667,96.17833333333334,1
2778.5,2383.878833333333,88.42166666666667,1
2779.0,2384.336166666667,86.19166666666666,1
2779.5,2384.7933333333335,88.73833333333333,1
2780.0,2385.2505,97.94333333333333,1
2780.5,2385.7076666666667,97.80499999999999,1
2781.0,2386.1648333333333,97.33166666666666,2
2781.5,2386.6221666666665,92.28333333333335,3
2782.0,2387.0793333333336,93.765,3
2782.5,2387.5365,99.05499999999999,2
2783.0,2387.9936666666667,98.10666666666667,1
2783.5,2388.4508333333333,94.05833333333334,1
2784.0,2388.9081666666666,96.62833333333333,1
2784.5,2389.3653333333336,99.505,1
2785.0,2389.8225,101.89666666666666,1
2785.5,2390.279666666667,103.22166666666665,1
2786.0,2390.7368333333334,105.56333333333333,1
2786.5,2391.1941666666667,103.16166666666668,1
2787.0,2391.6513333333332,101.07166666666667,1
2787.5,2392.1085000000003,98.43166666666666,1
2788.0,2392.5656666666664,97.84333333333332,1
2788.5,2393.0228333333334,101.03333333333332,1
2789.0,2393.4801666666667,101.145,1
2789.5,2393.9373333333333,99.33166666666666,1
2790.0,2394.3945000000003,97.40500000000002,3
2790.5,2394.8516666666665,98.24333333333334,2
2791.0,2395.308833333333,99.16833333333334,1
2791.5,2395.766166666667,97.49166666666667,1
2792.0,2396.261428571429,96.13285714285715,1
2792.5,2396.7566666666667,98.645,1
2793.0,2397.2138333333332,92.74166666666667,1
2793.5,2397.671166666667,94.53666666666668,1
2794.0,2398.1283333333336,97.16833333333334,1
2794.5,2398.5855,96.76666666666665,1
2795.0,2399.0426666666667,95.53333333333335,1
2795.5,2399.4998333333333,100.145,1
2796.0,2399.9571666666666,99.31833333333334,1
2796.5,2400.4143333333336,97.21499999999999,1
2797.0,2400.8715,95.49666666666667,2
2797.5,2401.328666666667,95.21166666666666,2
2798.0,2401.7858333333334,96.60333333333334,1
2798.5,2402.2431666666666,95.23,3
2799.0,2402.700333333333,98.24333333333334,2
2799.5,2403.1575000000003,97.98166666666667,1
2800.0,2403.614666666667,99.07,1
2800.5,2404.0718333333334,100.03333333333332,1
2801.0,2404.5291666666667,97.85666666666667,1
2801.5,2404.9863333333333,94.49000000000001,1
2802.0,2405.4435000000003,93.64166666666665,2
2802.5,2405.900666666667,96.60333333333334,3
2803.0,2406.3578333333335,97.41833333333334,1
2803.5,2406.8151666666668,93.615,2
2804.0,2407.2723333333333,95.83333333333333,3
2804.5,2407.7295000000004,95.51499999999999,3
2805.0,2408.186666666667,96.58,1
2805.5,2408.6438333333335,99.13166666666667,3
2806.0,2409.101166666667,100.46999999999998,2
2806.5,2409.558333333333,96.89166666666667,1
2807.0,2410.0155,99.63166666666667,1
2807.5,2410.472666666667,101.34666666666668,1
2808.0,2410.9298333333336,102.52333333333333,1
2808.5,2411.387166666667,103.28500000000001,1
2809.0,2411.844333333333,102.83333333333333,1
2809.5,2412.3015,102.46,1
2810.0,2412.7586666666666,101.97333333333334,1
2810.5,2413.2158333333336,100.74499999999999,1
2811.0,2413.673166666667,100.30833333333334,1
2811.5,2414.130333333333,98.28333333333332,3
2812.0,2414.5875,101.58333333333333,2
2812.5,2415.0446666666667,101.50666666666666,1
2813.0,2415.5018333333337,102.84666666666668,1
2813.5,2415.9591666666665,105.73833333333333,1
2814.0,2416.416333333333,107.31666666666668,1
2814.5,2416.8735,106.17666666666666,1
2815.0,2417.3306666666667,107.24,1
2815.5,2417.7878333333338,107.08999999999999,1
2816.0,2418.2451666666666,106.78833333333334,1
2816.5,2418.702333333333,105.51333333333334,1
2817.0,2419.1595,108.21666666666668,1
2817.5,2419.616666666667,107.49166666666667,1
2818.0,2420.0738333333334,107.32833333333333,1
2818.5,2420.5311666666666,104.81166666666667,1
2819.0,2420.9883333333332,104.35000000000001,1
2819.5,2421.4455000000003,106.11166666666666,1
2820.0,2421.902666666667,107.21500000000002,1
2820.5,2422.3598333333334,105.25,3
2821.0,2422.8171666666667,105.12666666666667,2
2821.5,2423.2743333333333,102.28333333333332,1
2822.0,2423.7315000000003,101.59666666666668,1
2822.5,2424.188666666667,106.76333333333334,1
2823.0,2424.6458333333335,103.37333333333333,1
2823.5,2425.1031666666668,100.05666666666667,1
2824.0,2425.5603333333333,99.32166666666667,1
2824.5,2426.0175,99.88166666666666,1
2825.0,2426.474666666667,95.77833333333332,1
2825.5,2426.931833333333,93.55166666666666,1
2826.0,2427.389166666667,94.79833333333333,1
2826.5,2427.8463333333334,93.00166666666667,1
2827.0,2428.3035,92.65166666666669,1
2827.5,2428.760666666667,93.07000000000001,1
2828.0,2429.217833333333,84.145,2
2828.5,2429.675166666667,85.53500000000001,2
2829.0,2430.1323333333335,88.58166666666666,2
